Year,Sum of IndicatorValue,AggregationLabel,IndicatorName,Gender,Ethnicity,AgeGrp,IMD,Locality,Sum of LowerCI95,Sum of UpperCI95
2022,316.8,Bordesley & Highgate,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,166.3,545.1
2022,46.2,Bordesley & Highgate,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,39.6,52.9
2022,26.1,Bordesley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,24.4,27.9
2022,26.1,Bordesley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,24.4,27.9
2022,164.6,Bordesley Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,107.6,240.3
2022,164.6,Bordesley Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,107.6,240.3
2022,435.6,Bordesley Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,240.8,722.5
2022,435.6,Bordesley Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,240.8,722.5
2022,41.5,Bordesley Green,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,35.3,48
2022,7.61,Bournbrook & Selly Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,6.64,8.69
2022,7.61,Bournbrook & Selly Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,Central,6.64,8.69
2022,238.4,Bournbrook & Selly Park,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,158.1,336.8
2022,238.4,Bournbrook & Selly Park,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,Central,158.1,336.8
2022,239.8,Bournbrook & Selly Park,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,72.4,478
2022,239.8,Bournbrook & Selly Park,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,Central,72.4,478
2022,48.9,Bournbrook & Selly Park,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,38.7,59.1
2022,7.69,Bournville & Cotteridge,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,7.01,8.42
2022,7.69,Bournville & Cotteridge,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,Central,7.01,8.42
2022,235.2,Bournville & Cotteridge,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,172.3,313.4
2022,235.2,Bournville & Cotteridge,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,Central,172.3,313.4
2022,457.2,Bournville & Cotteridge,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,265.7,732.6
2022,457.2,Bournville & Cotteridge,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,Central,265.7,732.6
2022,33.5,Bournville & Cotteridge,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,27.6,40
2022,9.44,Brandwood & King's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,8.69,10.23
2022,9.44,Brandwood & King's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,8.69,10.23
2022,124,Brandwood & King's Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,80.1,183.3
2022,124,Brandwood & King's Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,80.1,183.3
2022,198.8,Brandwood & King's Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,79.1,410.5
2022,198.8,Brandwood & King's Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,79.1,410.5
2022,34.4,Brandwood & King's Heath,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,28.7,40.6
2022,15.3,Bromford & Hodge Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,14.4,16.4
2022,15.3,Bromford & Hodge Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,14.4,16.4
2022,187,Bromford & Hodge Hill,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,130.8,257.8
2022,187,Bromford & Hodge Hill,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,130.8,257.8
2022,256,Bromford & Hodge Hill,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,142.9,422.7
2022,256,Bromford & Hodge Hill,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,142.9,422.7
2022,42.9,Bromford & Hodge Hill,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,38.2,47.8
2022,12.4,Castle Vale,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,11.2,13.7
2022,12.4,Castle Vale,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,11.2,13.7
2022,273.5,Castle Vale,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,184,390.5
2022,273.5,Castle Vale,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,184,390.5
2022,691.1,Castle Vale,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,386.3,1140.3
2022,691.1,Castle Vale,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,386.3,1140.3
2022,48.4,Castle Vale,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,40.7,56.2
2022,9.2,Druids Heath & Monyhull,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,8.24,10.24
2022,9.2,Druids Heath & Monyhull,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,8.24,10.24
2022,311.8,Druids Heath & Monyhull,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,219.5,429.5
2022,311.8,Druids Heath & Monyhull,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,219.5,429.5
2022,443.7,Druids Heath & Monyhull,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,211.8,817
2022,443.7,Druids Heath & Monyhull,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,211.8,817
2022,37.4,Druids Heath & Monyhull,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,29.6,45.9
2022,7.66,Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,6.85,8.54
2022,7.66,Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,South,6.85,8.54
2022,57.8,Edgbaston,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,29.2,100.6
2022,57.8,Edgbaston,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q3,South,29.2,100.6
2022,53.5,Edgbaston,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,12.2,141.6
2022,53.5,Edgbaston,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q3,South,12.2,141.6
2022,39.8,Edgbaston,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,31.5,48.8
2022,9.12,Erdington,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,8.4,9.88
2022,9.12,Erdington,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,8.4,9.88
2022,219.8,Erdington,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,162,291.3
2022,219.8,Erdington,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,162,291.3
2022,354.6,Erdington,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,182.6,620.2
2022,354.6,Erdington,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,182.6,620.2
2022,36.3,Erdington,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,30.4,42.5
2022,10.4,Frankley Great Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,9.4,11.5
2022,10.4,Frankley Great Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,9.4,11.5
2022,161.8,Frankley Great Park,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,100.6,245.9
2022,161.8,Frankley Great Park,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,100.6,245.9
2022,334.1,Frankley Great Park,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,150.4,637.6
2022,334.1,Frankley Great Park,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,150.4,637.6
2022,43.2,Frankley Great Park,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,35.7,51.1
2022,11,Garretts Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,9.8,12.2
2022,11,Garretts Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,9.8,12.2
2022,145.5,Garretts Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,83.2,235.2
2022,145.5,Garretts Green,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,83.2,235.2
2022,135.2,Garretts Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,36.3,346.2
2022,135.2,Garretts Green,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,36.3,346.2
2022,43.4,Garretts Green,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,36.7,50.4
2022,15.9,Glebe Farm & Tile Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,15,16.9
2022,15.9,Glebe Farm & Tile Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,15,16.9
2022,258.8,Glebe Farm & Tile Cross,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,196.3,334.3
2022,258.8,Glebe Farm & Tile Cross,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,196.3,334.3
2022,257.9,Glebe Farm & Tile Cross,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,139.9,434.1
2022,257.9,Glebe Farm & Tile Cross,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,139.9,434.1
2022,41.9,Glebe Farm & Tile Cross,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,37.2,46.8
2022,11.7,Gravelly Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,10.6,13
2022,11.7,Gravelly Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,10.6,13
2022,418.4,Gravelly Hill,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,301.5,564.5
2022,418.4,Gravelly Hill,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,301.5,564.5
2022,616.4,Gravelly Hill,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,336.6,1034.5
2022,616.4,Gravelly Hill,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,336.6,1034.5
2022,43.8,Gravelly Hill,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,35.5,52.4
2022,17.4,Hall Green North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,16.4,18.4
2022,17.4,Hall Green North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,16.4,18.4
2022,156.9,Hall Green North,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,112.1,213.3
2022,156.9,Hall Green North,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,112.1,213.3
2022,247.3,Hall Green North,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,134.3,416.1
2022,247.3,Hall Green North,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,134.3,416.1
2022,36.4,Hall Green North,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,31.5,41.7
2022,8.92,Hall Green South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,7.96,9.98
2022,8.92,Hall Green South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,Central,7.96,9.98
2022,209.8,Hall Green South,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,133.7,313.2
2022,209.8,Hall Green South,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q3,Central,133.7,313.2
2022,459.1,Hall Green South,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,217.9,847.5
2022,459.1,Hall Green South,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q3,Central,217.9,847.5
2022,38.7,Hall Green South,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,30,48.2
2022,23.1,Handsworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,21.6,24.8
2022,23.1,Handsworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,21.6,24.8
2022,150.2,Handsworth,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,91.4,231.8
2022,150.2,Handsworth,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,91.4,231.8
2022,237,Handsworth,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,94.2,489.7
2022,237,Handsworth,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,94.2,489.7
2022,46.3,Handsworth,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,39.4,53.4
2022,17.6,Handsworth Wood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,16.6,18.7
2022,17.6,Handsworth Wood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,West,16.6,18.7
2022,80.4,Handsworth Wood,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,48.8,124.6
2022,80.4,Handsworth Wood,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,West,48.8,124.6
2022,175.5,Handsworth Wood,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,75.6,345.8
2022,175.5,Handsworth Wood,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,West,75.6,345.8
2022,44.7,Handsworth Wood,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,38.5,51.1
2022,7.39,Harborne,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,6.74,8.08
2022,7.39,Harborne,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,South,6.74,8.08
2022,162,Harborne,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,112.4,225.5
2022,162,Harborne,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,South,112.4,225.5
2022,214.7,Harborne,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,95.6,411.4
2022,214.7,Harborne,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,South,95.6,411.4
2022,38.8,Harborne,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,32.7,45.4
2022,20.3,Heartlands,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,18.9,21.9
2022,20.3,Heartlands,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,18.9,21.9
2022,111.6,Heartlands,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,East,65.9,176
2022,111.6,Heartlands,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,East,65.9,176
2022,209.7,Heartlands,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,East,89.1,415.4
2022,209.7,Heartlands,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,East,89.1,415.4
2022,47.3,Heartlands,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,East,40.9,53.8
2022,9.75,Highter's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,8.74,10.85
2022,9.75,Highter's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,8.74,10.85
2022,367.9,Highter's Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,262.6,501.2
2022,367.9,Highter's Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,262.6,501.2
2022,430.5,Highter's Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,185,848.8
2022,430.5,Highter's Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,185,848.8
2022,48,Highter's Heath,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,39.3,56.7
2022,23.8,Holyhead,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,22.2,25.5
2022,23.8,Holyhead,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,22.2,25.5
2022,241.4,Holyhead,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,155.6,356.5
2022,241.4,Holyhead,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,155.6,356.5
2022,82.9,Holyhead,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,9.3,299.5
2022,82.9,Holyhead,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,9.3,299.5
2022,47.2,Holyhead,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,40.1,54.5
2022,8.48,King's Norton North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,7.57,9.48
2022,8.48,King's Norton North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,7.57,9.48
2022,114.1,King's Norton North,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,63.5,188.7
2022,114.1,King's Norton North,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,63.5,188.7
2022,244.9,King's Norton North,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,89.3,533.1
2022,244.9,King's Norton North,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,89.3,533.1
2022,36.5,King's Norton North,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,28.9,44.8
2022,12.6,King's Norton South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,11.5,13.9
2022,12.6,King's Norton South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,11.5,13.9
2022,578.6,King's Norton South,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,443.2,742
2022,578.6,King's Norton South,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,443.2,742
2022,448.7,King's Norton South,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,212.6,828.9
2022,448.7,King's Norton South,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,212.6,828.9
2022,42.3,King's Norton South,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,35,50
2022,13.3,Kingstanding,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,12.5,14.2
2022,13.3,Kingstanding,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,12.5,14.2
2022,476.1,Kingstanding,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,North,387.2,579.1
2022,476.1,Kingstanding,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,North,387.2,579.1
2022,524.9,Kingstanding,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,North,330.9,790.1
2022,524.9,Kingstanding,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,North,330.9,790.1
2022,41,Kingstanding,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,North,35.3,46.9
2022,9.89,Ladywood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,9.06,10.77
2022,9.89,Ladywood,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,9.06,10.77
2022,262.2,Ladywood,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,192.3,347.5
2022,262.2,Ladywood,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,192.3,347.5
2022,219.1,Ladywood,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,98.6,409
2022,219.1,Ladywood,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,98.6,409
2022,42.6,Ladywood,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,36,49.5
2022,9.92,Longbridge & West Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,9.18,10.7
2022,9.92,Longbridge & West Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,9.18,10.7
2022,341.9,Longbridge & West Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,267.5,430.5
2022,341.9,Longbridge & West Heath,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,267.5,430.5
2022,394.1,Longbridge & West Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,219.9,650.8
2022,394.1,Longbridge & West Heath,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,219.9,650.8
2022,40.2,Longbridge & West Heath,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,South,34.3,46.4
2022,22.4,Lozells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,20.8,24
2022,22.4,Lozells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,20.8,24
2022,163.9,Lozells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,103.4,246.7
2022,163.9,Lozells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,103.4,246.7
2022,61,Lozells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,6.7,220.9
2022,61,Lozells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,6.7,220.9
2022,42.5,Lozells,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,36,49.3
2022,11,Moseley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,10.3,11.8
2022,11,Moseley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,10.3,11.8
2022,181,Moseley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,Central,129,246.7
2022,181,Moseley,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,Central,129,246.7
2022,127.9,Moseley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,Central,41,298.9
2022,127.9,Moseley,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,Central,41,298.9
2022,34.7,Moseley,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,Central,29,40.9
2022,21.2,Nechells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,19.6,22.9
2022,21.2,Nechells,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,19.6,22.9
2022,254.5,Nechells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,158.9,375.6
2022,254.5,Nechells,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,158.9,375.6
2022,145.5,Nechells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,75.1,254.1
2022,145.5,Nechells,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,75.1,254.1
2022,45.2,Nechells,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,38.7,52
2022,18.9,Newtown,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,17.4,20.5
2022,18.9,Newtown,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,17.4,20.5
2022,102.8,Newtown,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,West,39,198.2
2022,102.8,Newtown,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,West,39,198.2
2022,59.7,Newtown,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,West,19.1,139.4
2022,59.7,Newtown,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,West,19.1,139.4
2022,46.9,Newtown,Prevention: Prevalence of overweight - Year 6,Persons,NULL,10-11 yrs,NULL,West,40.4,53.4
2022,15.3,North Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,14.4,16.3
2022,15.3,North Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,14.4,16.3
2022,199.3,North Edgbaston,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,South,145.1,266.3
2022,199.3,North Edgbaston,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,South,145.1,266.3
2022,368.6,North Edgbaston,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,South,220.3,577.8
2022,368.6,North Edgbaston,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,South,220.3,577.8
