Year,Sum of IndicatorValue,AggregationLabel,IndicatorName,Gender,Ethnicity,AgeGrp,IMD,Locality,Sum of LowerCI95,Sum of UpperCI95,ICB
2021,88.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q1,NULL,63.4,119,BSOL ICB
2021,38.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q2,NULL,13.9,84.5,BSOL ICB
2021,16.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q3,NULL,0.2,93,BSOL ICB
2021,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q4,NULL,0,0,BSOL ICB
2021,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q5,NULL,0,0,BSOL ICB
2021,321,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,NULL,NULL,219.5,434.7,BSOL ICB
2021,367.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q1,NULL,229.5,523.3,BSOL ICB
2021,195,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q2,NULL,113.9,308.4,BSOL ICB
2021,258,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q3,NULL,100.7,536.3,BSOL ICB
2021,55,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q4,NULL,5.8,199.7,BSOL ICB
2021,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q5,NULL,0,0,BSOL ICB
2021,252.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,NULL,243.8,262.1,BSOL ICB
2021,269.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,NULL,258.7,280.1,BSOL ICB
2021,203,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,NULL,178.8,229.5,BSOL ICB
2021,119.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q3,NULL,93.6,151,BSOL ICB
2021,227.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q4,NULL,185.9,276.5,BSOL ICB
2021,265.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q5,NULL,180.4,376.4,BSOL ICB
2021,138.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,NULL,NULL,118.7,159.6,BSOL ICB
2021,151.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q1,NULL,128.8,176.3,BSOL ICB
2021,54.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q2,NULL,23.9,104.4,BSOL ICB
2021,87.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q3,NULL,22.3,216.3,BSOL ICB
2021,201.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q4,NULL,50.7,524.2,BSOL ICB
2021,333.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q5,NULL,66.8,975.4,BSOL ICB
2021,99,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,NULL,NULL,86.3,112.8,BSOL ICB
2021,104.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q1,NULL,91,119.2,BSOL ICB
2021,17.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q2,NULL,1.7,64.3,BSOL ICB
2021,29.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q3,NULL,3.2,105.3,BSOL ICB
2021,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q4,NULL,0,0,BSOL ICB
2021,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q5,NULL,0,0,BSOL ICB
2021,445.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,NULL,NULL,426.9,465,BSOL ICB
2021,515.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q1,NULL,491.4,540.1,BSOL ICB
2021,324.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q2,NULL,280.1,373.4,BSOL ICB
2021,158.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q3,NULL,117.6,207.8,BSOL ICB
2021,290.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q4,NULL,234.2,355.7,BSOL ICB
2021,302.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q5,NULL,198.7,441.9,BSOL ICB
2021,263.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,NULL,NULL,215.8,317.3,BSOL ICB
2021,304.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q1,NULL,245.6,371.6,BSOL ICB
2021,154.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q2,NULL,73.7,279.5,BSOL ICB
2021,160.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q3,NULL,36.6,425.7,BSOL ICB
2021,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q4,NULL,0,0,BSOL ICB
2021,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q5,NULL,0,0,BSOL ICB
2022,39.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,NULL,NULL,25.4,57.6,BSOL ICB
2022,31.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q1,NULL,19.5,48.5,BSOL ICB
2022,166.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q2,NULL,45.4,391.3,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q3,NULL,0,0,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q4,NULL,0,0,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q5,NULL,0,0,BSOL ICB
2022,40.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,NULL,NULL,23.1,62.9,BSOL ICB
2022,37.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q1,NULL,19.2,62.9,BSOL ICB
2022,29.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q2,NULL,5.8,86.2,BSOL ICB
2022,182.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q3,NULL,61.8,405.4,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q4,NULL,0,0,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q5,NULL,0,0,BSOL ICB
2022,143.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,NULL,NULL,109.5,185,BSOL ICB
2022,150,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q1,NULL,111.9,196.8,BSOL ICB
2022,146.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q2,NULL,61.7,290.5,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q3,NULL,0,0,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q4,NULL,0,0,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q5,NULL,0,0,BSOL ICB
2022,84.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,NULL,NULL,64.5,109.3,BSOL ICB
2022,89.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q1,NULL,64.1,121.4,BSOL ICB
2022,83.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q2,NULL,44.1,143.1,BSOL ICB
2022,47.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q3,NULL,5.3,170.1,BSOL ICB
2022,103.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q4,NULL,19.3,305.8,BSOL ICB
2022,352.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q5,NULL,4.6,1963.7,BSOL ICB
2022,225.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,NULL,NULL,181.3,275,BSOL ICB
2022,228.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q1,NULL,179.5,285.5,BSOL ICB
2022,333.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q2,NULL,176.4,549.4,BSOL ICB
2022,19.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q3,NULL,0.3,107.7,BSOL ICB
2022,116.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q4,NULL,31,300,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q5,NULL,0,0,BSOL ICB
2022,209.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,NULL,201.1,217.8,BSOL ICB
2022,219.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,NULL,210.2,229.7,BSOL ICB
2022,197,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,NULL,173.5,222.7,BSOL ICB
2022,132.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q3,NULL,104.5,166,BSOL ICB
2022,128,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q4,NULL,97.8,164.4,BSOL ICB
2022,226.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q5,NULL,145,337.3,BSOL ICB
2022,110.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,NULL,NULL,91.7,131,BSOL ICB
2022,110.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q1,NULL,89.6,134.4,BSOL ICB
2022,112,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q2,NULL,67.8,173.3,BSOL ICB
2022,107.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q3,NULL,37.1,237.4,BSOL ICB
2022,90.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q4,NULL,10.1,327.4,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q5,NULL,0,0,BSOL ICB
2022,72.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,NULL,NULL,61.4,84.8,BSOL ICB
2022,73.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q1,NULL,62,86.6,BSOL ICB
2022,45.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q2,NULL,14.3,107.1,BSOL ICB
2022,76.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q3,NULL,23.9,180.7,BSOL ICB
2022,62.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q4,NULL,0.8,347.7,BSOL ICB
2022,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q5,NULL,0,0,BSOL ICB
2022,354.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,NULL,NULL,337.7,371.6,BSOL ICB
2022,410.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q1,NULL,389,432.3,BSOL ICB
2022,262.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q2,NULL,223.9,306.4,BSOL ICB
2022,173.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q3,NULL,130.2,226.9,BSOL ICB
2022,138,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q4,NULL,101.6,183,BSOL ICB
2022,251.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q5,NULL,157.4,380.4,BSOL ICB
2022,305.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,NULL,NULL,244.9,374.8,BSOL ICB
2022,327.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q1,NULL,249.8,416.3,BSOL ICB
2022,318.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q2,NULL,175.1,524.2,BSOL ICB
2022,112.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q3,NULL,12.2,354.8,BSOL ICB
2022,275,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q4,NULL,30.9,992.9,BSOL ICB
2022,550,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q5,NULL,7.2,3060.1,BSOL ICB
2023,45.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,NULL,NULL,30.9,65,BSOL ICB
2023,47.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q1,NULL,32.1,68.5,BSOL ICB
2023,23.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q2,NULL,0.3,132,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q3,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q4,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Bangladeshi,All ages,Q5,NULL,0,0,BSOL ICB
2023,40.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,NULL,NULL,24.9,59.8,BSOL ICB
2023,40.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q1,NULL,23.7,61.6,BSOL ICB
2023,40.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q2,NULL,4.5,145.8,BSOL ICB
2023,52.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q3,NULL,5.9,190.9,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q4,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black African,All ages,Q5,NULL,0,0,BSOL ICB
2023,106.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,NULL,NULL,79.3,139.9,BSOL ICB
2023,98.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q1,NULL,70.3,134.8,BSOL ICB
2023,190.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q2,NULL,97.6,333.9,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q3,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q4,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Black Caribbean,All ages,Q5,NULL,0,0,BSOL ICB
2023,65.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,NULL,NULL,47.7,88.1,BSOL ICB
2023,89.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q1,NULL,63.6,122.3,BSOL ICB
2023,31.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q2,NULL,10,75.2,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q3,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q4,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Indian,All ages,Q5,NULL,0,0,BSOL ICB
2023,198.2,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,NULL,NULL,111,298.7,BSOL ICB
2023,194.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q1,NULL,92.5,315.6,BSOL ICB
2023,336.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q2,NULL,219.5,487.1,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q3,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q4,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Mixed,All ages,Q5,NULL,0,0,BSOL ICB
2023,175.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,NULL,NULL,168.1,183.6,BSOL ICB
2023,187.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q1,NULL,178.3,196.6,BSOL ICB
2023,145.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q2,NULL,124.9,168,BSOL ICB
2023,109.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q3,NULL,83.9,141,BSOL ICB
2023,132.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q4,NULL,101,170.2,BSOL ICB
2023,147.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,NULL,All ages,Q5,NULL,80.5,247.1,BSOL ICB
2023,126.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,NULL,NULL,104,151.5,BSOL ICB
2023,139.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q1,NULL,113,169.7,BSOL ICB
2023,45.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q2,NULL,19.7,87.6,BSOL ICB
2023,102.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q3,NULL,40.1,212.4,BSOL ICB
2023,93.3,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q4,NULL,10.5,337,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Other,All ages,Q5,NULL,0,0,BSOL ICB
2023,62.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,NULL,NULL,51.9,75,BSOL ICB
2023,62.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q1,NULL,51.1,75.2,BSOL ICB
2023,70.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q2,NULL,31.8,134.3,BSOL ICB
2023,89.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q3,NULL,28.2,211.4,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q4,NULL,0,0,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,Pakistani,All ages,Q5,NULL,0,0,BSOL ICB
2023,291.9,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,NULL,NULL,276.8,307.7,BSOL ICB
2023,342.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q1,NULL,323.3,363.2,BSOL ICB
2023,187.8,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q2,NULL,154.4,226.1,BSOL ICB
2023,146.6,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q3,NULL,107.4,195,BSOL ICB
2023,164.7,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q4,NULL,123.5,214.8,BSOL ICB
2023,179.1,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White British,All ages,Q5,NULL,97.8,298.9,BSOL ICB
2023,215.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,NULL,NULL,158.6,281.5,BSOL ICB
2023,256.5,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q1,NULL,182.7,342.9,BSOL ICB
2023,121,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q2,NULL,13.4,379.7,BSOL ICB
2023,24.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q3,NULL,0.3,136,BSOL ICB
2023,154.4,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q4,NULL,31,451.2,BSOL ICB
2023,0,Birmingham,Mental health: Emergency admissions for self-harm,Persons,White other,All ages,Q5,NULL,0,0,BSOL ICB
2019,482.9,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Bangladeshi,10-24 yrs,NULL,NULL,360.1,637.3,BSOL ICB
2019,494.9,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Bangladeshi,10-24 yrs,Q1,NULL,366.29999999999995,657.3,BSOL ICB
2019,179.9,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Bangladeshi,10-24 yrs,Q2,NULL,35.5,546.7,BSOL ICB
2019,0,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Bangladeshi,10-24 yrs,Q3,NULL,0,0,BSOL ICB
2019,2254.8999999999996,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Bangladeshi,10-24 yrs,Q4,NULL,29.4,12545.7,BSOL ICB
2019,0,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Bangladeshi,10-24 yrs,Q5,NULL,0,0,BSOL ICB
2019,256.29999999999995,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black African,10-24 yrs,NULL,NULL,185,349.3,BSOL ICB
2019,245.5,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black African,10-24 yrs,Q1,NULL,171.5,344.2,BSOL ICB
2019,390.3,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black African,10-24 yrs,Q2,NULL,136.6,946.8,BSOL ICB
2019,183.3,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black African,10-24 yrs,Q3,NULL,53.5,438.6,BSOL ICB
2019,690.2,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black African,10-24 yrs,Q4,NULL,9,3840.1,BSOL ICB
2019,0,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black African,10-24 yrs,Q5,NULL,0,0,BSOL ICB
2019,640.2,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black Caribbean,10-24 yrs,NULL,NULL,453.40000000000003,886.8000000000001,BSOL ICB
2019,663.9000000000001,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black Caribbean,10-24 yrs,Q1,NULL,455.69999999999993,944.3,BSOL ICB
2019,663.3,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black Caribbean,10-24 yrs,Q2,NULL,256.8,1533.3,BSOL ICB
2019,0,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black Caribbean,10-24 yrs,Q3,NULL,0,0,BSOL ICB
2019,0,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black Caribbean,10-24 yrs,Q4,NULL,0,0,BSOL ICB
2019,0,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Black Caribbean,10-24 yrs,Q5,NULL,0,0,BSOL ICB
2019,387.1,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Indian,10-24 yrs,NULL,NULL,274.20000000000005,534.7,BSOL ICB
2019,296,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Indian,10-24 yrs,Q1,NULL,184.1,462.4,BSOL ICB
2019,492.9,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Indian,10-24 yrs,Q2,NULL,221.4,947.5,BSOL ICB
2019,312.4,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Indian,10-24 yrs,Q3,NULL,57.5,1098.1,BSOL ICB
2019,1614.8,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Indian,10-24 yrs,Q4,NULL,488.3,3987.1,BSOL ICB
2019,1909.6,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Indian,10-24 yrs,Q5,NULL,196.39999999999998,6852.4,BSOL ICB
2019,969.1,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Mixed,10-24 yrs,NULL,NULL,810.4999999999999,1152.6,BSOL ICB
2019,1008.1999999999999,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Mixed,10-24 yrs,Q1,NULL,824.0999999999999,1224.8000000000002,BSOL ICB
2019,1085.8000000000002,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Mixed,10-24 yrs,Q2,NULL,679.6999999999999,1692.6,BSOL ICB
2019,499.09999999999997,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Mixed,10-24 yrs,Q3,NULL,103.1,1466.6,BSOL ICB
2019,628.4000000000001,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Mixed,10-24 yrs,Q4,NULL,221.5,1383.1999999999998,BSOL ICB
2019,442.4,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Mixed,10-24 yrs,Q5,NULL,5.800000000000001,2461.6,BSOL ICB
2019,915,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,NULL,NULL,872.8000000000001,959,BSOL ICB
2019,936,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q1,NULL,887.8,986.4999999999999,BSOL ICB
2019,850.3,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q2,NULL,733.7,981.0999999999999,BSOL ICB
2019,686.3,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q3,NULL,526.4,884.4000000000001,BSOL ICB
2019,1012.8,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q4,NULL,772.5,1313.6,BSOL ICB
2019,1676.1999999999998,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,NULL,10-24 yrs,Q5,NULL,1088.5,2520.1000000000004,BSOL ICB
2019,637.5,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Other,10-24 yrs,NULL,NULL,537.8,752.0999999999999,BSOL ICB
2019,638.8,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Other,10-24 yrs,Q1,NULL,529.3,766.5,BSOL ICB
2019,616.8000000000001,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Other,10-24 yrs,Q2,NULL,353.70000000000005,1009.5,BSOL ICB
2019,560.7,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Other,10-24 yrs,Q3,NULL,187.2,1395.2,BSOL ICB
2019,1392.1999999999998,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Other,10-24 yrs,Q4,NULL,359.4,3823.9,BSOL ICB
2019,0,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Other,10-24 yrs,Q5,NULL,0,0,BSOL ICB
2019,465.5,Birmingham,Mental health: Emergency admissions for self-harm in children,Persons,Pakistani,10-24 yrs,NULL,NULL,402.2,537,BSOL ICB
